0.0	0.0	2.35545171916666
0.0	0.25	2.355275170445312
0.0	0.5	2.350655475105262
0.0	0.75	2.3473448036574127
0.0	1.0	2.3366234171154185
0.0	1.25	2.3271085043740873
0.0	1.5	2.3186231655519807
0.0	1.75	2.3079891426466657
0.0	2.0	2.2994672201242654
0.0	2.25	2.2851279418533377
0.0	2.5	2.2746548733895384
0.0	2.75	2.2718647452384584
0.0	3.0	2.244616125937305
0.0	3.25	2.240203865063219
0.0	3.5	2.2331670699712114
0.0	3.75	2.218039612152075
0.0	4.0	2.199503611095838
0.0	4.25	2.1980585293169663
0.0	4.5	2.185683847819688
0.0	4.75	2.171342470286572
0.0	5.0	2.162725946755394
0.0	5.25	2.1456022347932913
0.0	5.5	2.132290202706479
0.0	5.75	2.123178204185133
0.0	6.0	2.1121844499200124
0.0	6.25	2.1052266719000645
0.8	0.0	2.345920422300061
0.8	0.25	2.3362806826475015
0.8	0.5	2.3353452772299623
0.8	0.75	2.3281860221191133
0.8	1.0	2.3173780383215927
0.8	1.25	2.3033001683234366
0.8	1.5	2.2888358011704755
0.8	1.75	2.272218520683428
0.8	2.0	2.2585386995262025
0.8	2.25	2.2522410167117837
0.8	2.5	2.2350928195509123
0.8	2.75	2.2246360263191423
0.8	3.0	2.208476858220862
0.8	3.25	2.19535067336443
0.8	3.5	2.1919739096199504
0.8	3.75	2.1709496773525703
0.8	4.0	2.154474619346324
0.8	4.25	2.1388977703265177
0.8	4.5	2.1285666554377927
0.8	4.75	2.1209310683795763
0.8	5.0	2.105669908898122
0.8	5.25	2.097084498203849
0.8	5.5	2.0838543426032645
0.8	5.75	2.075310058545929
0.8	6.0	2.0711700055992717
0.8	6.25	2.049363981339896
1.6	0.0	2.305286647025337
1.6	0.25	2.3094623909434024
1.6	0.5	2.290962471917774
1.6	0.75	2.279928416671167
1.6	1.0	2.269704060427494
1.6	1.25	2.2536369947513797
1.6	1.5	2.246210714196068
1.6	1.75	2.236728515105381
1.6	2.0	2.2133761354396717
1.6	2.25	2.2026416016305452
1.6	2.5	2.1870523833443993
1.6	2.75	2.1760663298457783
1.6	3.0	2.1601446879218718
1.6	3.25	2.143755388110741
1.6	3.5	2.1336234650437786
1.6	3.75	2.121586633630446
1.6	4.0	2.097590349392879
1.6	4.25	2.083858989442647
1.6	4.5	2.0814836374226986
1.6	4.75	2.063948974274729
1.6	5.0	2.0511520540243304
1.6	5.25	2.040960712997229
1.6	5.5	2.02660242317981
1.6	5.75	2.0102563040874526
1.6	6.0	2.0153618043376675
1.6	6.25	2.001056574874257
2.4	0.0	2.266772647746109
2.4	0.25	2.2444352532046707
2.4	0.5	2.2354984275279928
2.4	0.75	2.2276947354589
2.4	1.0	2.2120241374754492
2.4	1.25	2.193425792718214
2.4	1.5	2.1912189424650816
2.4	1.75	2.171243562052126
2.4	2.0	2.145415891470717
2.4	2.25	2.140938860823454
2.4	2.5	2.114785414292449
2.4	2.75	2.098557479956342
2.4	3.0	2.0966812618262076
2.4	3.25	2.0811494613778274
2.4	3.5	2.055899070472805
2.4	3.75	2.0507473808045753
2.4	4.0	2.037818923305623
2.4	4.25	2.0163719811167145
2.4	4.5	2.0062551126033825
2.4	4.75	1.9930532259065923
2.4	5.0	1.9855093909056927
2.4	5.25	1.9815227687133379
2.4	5.5	1.9691637561940492
2.4	5.75	1.9685402681830082
2.4	6.0	1.9572662046758618
2.4	6.25	1.9510510795593725
3.2	0.0	2.194178489810837
3.2	0.25	2.1807682700162085
3.2	0.5	2.163120007822219
3.2	0.75	2.1497181887747034
3.2	1.0	2.1356738670545212
3.2	1.25	2.125612560236047
3.2	1.5	2.109748686502157
3.2	1.75	2.0861240928243707
3.2	2.0	2.0732555181007304
3.2	2.25	2.0533284950518556
3.2	2.5	2.0356694036896816
3.2	2.75	2.0211619682452686
3.2	3.0	2.016242822885347
3.2	3.25	1.9915791749137304
3.2	3.5	1.9795871345792126
3.2	3.75	1.9677278267792389
3.2	4.0	1.9618583044666411
3.2	4.25	1.9403514042849515
3.2	4.5	1.931029405004753
3.2	4.75	1.9260251155415107
3.2	5.0	1.9172063607555478
3.2	5.25	1.906049571342507
3.2	5.5	1.8987261279782546
3.2	5.75	1.89408389786999
3.2	6.0	1.883217991772363
3.2	6.25	1.8856629436350527
4.0	0.0	2.122026669665406
4.0	0.25	2.0920011236986826
4.0	0.5	2.0775268683670802
4.0	0.75	2.070598804044565
4.0	1.0	2.0490063733875794
4.0	1.25	2.0337397304973917
4.0	1.5	2.0133850898413117
4.0	1.75	1.9956712064013464
4.0	2.0	1.989652542012967
4.0	2.25	1.967701050685704
4.0	2.5	1.9525555326356354
4.0	2.75	1.928006822858955
4.0	3.0	1.9120832107289862
4.0	3.25	1.905125575850653
4.0	3.5	1.9012658544516001
4.0	3.75	1.8713494639729542
4.0	4.0	1.867401503516152
4.0	4.25	1.864026095237957
4.0	4.5	1.8487378873193792
4.0	4.75	1.837831339822107
4.0	5.0	1.8311911023814313
4.0	5.25	1.8319912158365041
4.0	5.5	1.8258483729255888
4.0	5.75	1.8162537181991198
4.0	6.0	1.8125664324473574
4.0	6.25	1.8098607501205555
4.8	0.0	2.022390459273952
4.8	0.25	2.000649930729285
4.8	0.5	1.9812530587566117
4.8	0.75	1.953698206855715
4.8	1.0	1.9438655378565035
4.8	1.25	1.9303665193427597
4.8	1.5	1.9088986367398646
4.8	1.75	1.8920066998642149
4.8	2.0	1.872144307646748
4.8	2.25	1.8513326782278758
4.8	2.5	1.8384856612633298
4.8	2.75	1.8282351421434089
4.8	3.0	1.808374436101544
4.8	3.25	1.8026680243465307
4.8	3.5	1.7907435991139522
4.8	3.75	1.771386457542211
4.8	4.0	1.7692240680595064
4.8	4.25	1.7573623753112013
4.8	4.5	1.7528632618331081
4.8	4.75	1.74051299719866
4.8	5.0	1.7385254864486925
4.8	5.25	1.7384603660578772
4.8	5.5	1.7374336096402847
4.8	5.75	1.7366252107748892
4.8	6.0	1.7387268736054522
4.8	6.25	1.737142024905971
5.6	0.0	1.9033659791946094
5.6	0.25	1.884786664181528
5.6	0.5	1.868062703709322
5.6	0.75	1.8462814072676679
5.6	1.0	1.8192475449166632
5.6	1.25	1.7976517565968737
5.6	1.5	1.7889082685467157
5.6	1.75	1.761006357843935
5.6	2.0	1.7511784934174823
5.6	2.25	1.726927418356877
5.6	2.5	1.7173745143021142
5.6	2.75	1.6990290351242199
5.6	3.0	1.6871529858772818
5.6	3.25	1.6726384136977477
5.6	3.5	1.669581871471396
5.6	3.75	1.657446584577916
5.6	4.0	1.6569079560290847
5.6	4.25	1.6489186588107811
5.6	4.5	1.6464061401012322
5.6	4.75	1.6475931701777249
5.6	5.0	1.6407925969038342
5.6	5.25	1.6373380397469934
5.6	5.5	1.6351585424498274
5.6	5.75	1.6469120042201597
5.6	6.0	1.6430761793686255
5.6	6.25	1.6523867025072212
6.4	0.0	1.7758816127610295
6.4	0.25	1.754392667107175
6.4	0.5	1.725822819313116
6.4	0.75	1.6992079361561117
6.4	1.0	1.6773894855674825
6.4	1.25	1.6524041579719229
6.4	1.5	1.644350087773451
6.4	1.75	1.6205939935295244
6.4	2.0	1.6069024555602756
6.4	2.25	1.5858118843691518
6.4	2.5	1.5808297497338177
6.4	2.75	1.5622668803792519
6.4	3.0	1.5560725567726292
6.4	3.25	1.5554460976428883
6.4	3.5	1.5424167509545845
6.4	3.75	1.5347430232316754
6.4	4.0	1.5276815272074629
6.4	4.25	1.523420700640354
6.4	4.5	1.5270385080063522
6.4	4.75	1.5270564052698727
6.4	5.0	1.5297138101899574
